Time,Pack V,Bus V,SOC,SOH,SOUE,Current,ChCLmt,DchCLmt,Aux. V,Max. CV,Min. CV,Dev. CV,Ave. CV,Max. CT,Min. CT,Dev. CT,Ave. CT,Iso. R,Board T,Max. ChV,Min. DchV,Max. I,Chg. kWh,Dch. kWh,Real V,Real I,Max DI,Max CI,P1_H_State,P1_H_Temp,P1_H_Current,P2_H_State,P2_H_Temp,P2_H_Current,P1S1 Cont. State,P1S2 Cont. State,P2S1 Cont. State,P2S2 Cont. State,P3S1 Cont. State,P3S2 Cont. State,Fan State,Heater State,Sys. State,WF State,P1 Warning,P1 Fault,P2 Warning,P2 Fault,P3 Warning,P3 Fault,MBMS_Warning,MBMS_Fault,S1_Vol,S1_SOC,S1_SOH,S1_CycleCnt,S1_Current,S1_ChCLmt,S1_DchCLmt,S1_Max. CV,S1_Min. CV,S1_Dev. CV,S1_Ave. CV,S1_Max. CT,S1_Min. CT,S1_Dev. CT,S1_Ave. CT,S2_Vol,S2_SOC,S2_SOH,S2_CycleCnt,S2_Current,S2_ChCLmt,S2_DchCLmt,S2_Max. CV,S2_Min. CV,S2_Dev. CV,S2_Ave. CV,S2_Max. CT,S2_Min. CT,S2_Dev. CT,S2_Ave. CT,
20-11-05 16:27:05,359.374,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:27:10,359.374,359.374,45,100,41,0,80,160,23.804,3.748,3.738,0.01,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:27:15,359.374,359.13,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:27:20,359.374,359.374,45,100,41,0,80,160,23.789,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.13,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:27:25,359.13,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.13,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:27:30,359.374,359.374,45,100,41,0,80,160,23.782,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:27:35,359.374,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.13,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:27:40,359.13,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.13,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:27:45,359.374,359.374,45,100,41,0,80,160,23.789,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:27:50,359.13,359.374,45,100,41,0,80,160,23.804,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:27:55,359.374,359.374,45,100,41,0,80,160,23.804,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:28:00,359.374,359.374,45,100,41,0,80,160,23.782,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:28:05,359.374,359.374,45,100,41,0,80,160,23.811,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:28:10,359.374,359.13,45,100,41,0,80,160,23.804,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.13,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:28:15,359.374,359.374,45,100,41,0,80,160,23.804,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:28:20,359.374,359.374,45,100,41,0,80,160,23.789,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:28:25,359.374,359.374,45,100,41,0,80,160,23.789,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:28:30,359.374,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:28:35,359.374,359.374,45,100,41,0,80,160,23.782,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:28:40,359.13,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.13,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:28:45,359.374,359.374,45,100,41,0,80,160,23.804,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:28:50,359.13,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.13,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:28:55,359.374,359.374,45,100,41,0,80,160,23.789,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:29:00,359.374,359.374,45,100,41,0,80,160,23.789,3.748,3.738,0.01,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:29:06,359.374,359.374,45,100,41,0,80,160,23.789,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:29:11,359.374,359.374,45,100,41,0,80,160,23.789,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:29:16,359.374,359.374,45,100,41,0,80,160,23.789,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:29:21,359.374,359.374,45,100,41,0,80,160,23.804,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:29:26,359.374,359.374,45,100,41,0,80,160,23.804,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:29:31,359.374,359.374,45,100,41,0,80,160,23.804,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:29:36,359.13,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:29:41,359.374,359.374,45,100,41,0,80,160,23.804,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:29:46,359.374,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:29:51,359.374,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:29:56,359.374,359.374,45,100,41,0,80,160,23.789,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:30:01,359.374,359.374,45,100,41,0,80,160,23.804,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:30:06,359.13,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:30:11,359.374,359.374,45,100,41,0,80,160,23.789,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:30:16,359.374,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.748,3.738,0.01,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:30:21,359.374,359.374,45,100,41,0,80,160,23.789,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:30:26,359.13,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.748,3.738,0.01,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:30:31,359.374,359.13,45,100,41,0,80,160,23.789,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:30:36,359.374,359.374,45,100,41,0,80,160,23.789,3.748,3.738,0.01,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.13,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:30:41,359.374,359.13,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:30:46,359.374,359.374,45,100,41,0,80,160,23.789,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.618,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:30:51,359.374,359.374,45,100,41,0,80,160,23.804,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.13,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:30:56,359.374,359.374,45,100,41,0,80,160,23.782,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:31:01,359.374,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.748,3.738,0.01,3.74,28,26,2,26,359.13,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:31:06,359.374,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:31:11,359.374,359.374,45,100,41,0,80,160,23.789,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:31:16,359.374,359.374,45,100,41,0,80,160,23.804,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.618,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:31:21,359.374,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
20-11-05 16:31:26,359.374,359.374,45,100,41,0,80,160,23.796,3.745,3.738,0.007,3.738,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,359.374,48,100,5,0,40,80,3.745,3.738,0.007,3.74,28,26,2,26,359.374,45,100,9,0,40,80,3.743,3.738,0.005,3.738,28,24,4,26,
