1.605100338079285622e+09,0.000000000000000000e+00,
1.605100339130110025e+09,0.000000000000000000e+00,
1.605100340169332027e+09,0.000000000000000000e+00,
1.605100341211262465e+09,0.000000000000000000e+00,
1.605100384463057995e+09,0.000000000000000000e+00,
1.605100385507012844e+09,0.000000000000000000e+00,
1.605100386542057753e+09,0.000000000000000000e+00,
1.605100387594173431e+09,0.000000000000000000e+00,
1.605100388642755747e+09,0.000000000000000000e+00,
1.605100389695366621e+09,0.000000000000000000e+00,
1.605100390743474483e+09,0.000000000000000000e+00,
1.605100391789273024e+09,0.000000000000000000e+00,
1.605100392838425398e+09,0.000000000000000000e+00,
1.605100393892940760e+09,0.000000000000000000e+00,
1.605100394938005924e+09,0.000000000000000000e+00,
1.605100395991122246e+09,0.000000000000000000e+00,
1.605100397037942410e+09,0.000000000000000000e+00,
1.605100398084507227e+09,0.000000000000000000e+00,
1.605100399121071100e+09,0.000000000000000000e+00,
1.605100400168709993e+09,0.000000000000000000e+00,
1.605100401209133863e+09,0.000000000000000000e+00,
1.605100402224392891e+09,0.000000000000000000e+00,
1.605100403263345957e+09,0.000000000000000000e+00,
1.605100404305903196e+09,0.000000000000000000e+00,
1.605100405344048738e+09,0.000000000000000000e+00,
1.605100406388829708e+09,0.000000000000000000e+00,
1.605100407434766769e+09,0.000000000000000000e+00,
1.605100408481552839e+09,0.000000000000000000e+00,
1.605100409532469511e+09,0.000000000000000000e+00,
1.605100410579648256e+09,0.000000000000000000e+00,
1.605100411629593849e+09,0.000000000000000000e+00,
1.605100412663426876e+09,0.000000000000000000e+00,
1.605100413710444450e+09,0.000000000000000000e+00,
1.605100414748571873e+09,0.000000000000000000e+00,
1.605100415799255610e+09,0.000000000000000000e+00,
1.605100416843497276e+09,0.000000000000000000e+00,
1.605100417892491579e+09,0.000000000000000000e+00,
1.605100418907028913e+09,0.000000000000000000e+00,
1.605100419947663784e+09,0.000000000000000000e+00,
1.605100420993167639e+09,0.000000000000000000e+00,
1.605100422038349628e+09,0.000000000000000000e+00,
