1.605100338075331688e+09,3.000000000000000000e+03,
1.605100339108952284e+09,3.000000000000000000e+03,
1.605100340162812233e+09,3.000000000000000000e+03,
1.605100341196163177e+09,3.000000000000000000e+03,
1.605100384459203243e+09,3.000000000000000000e+03,
1.605100385492089033e+09,3.000000000000000000e+03,
1.605100386533951998e+09,3.000000000000000000e+03,
1.605100387573306561e+09,3.000000000000000000e+03,
1.605100388635132074e+09,3.000000000000000000e+03,
1.605100389680275440e+09,3.000000000000000000e+03,
1.605100390728441954e+09,3.000000000000000000e+03,
1.605100391773782492e+09,3.000000000000000000e+03,
1.605100392820564747e+09,3.000000000000000000e+03,
1.605100393874347925e+09,3.000000000000000000e+03,
1.605100394922981739e+09,3.000000000000000000e+03,
1.605100395973694324e+09,3.000000000000000000e+03,
1.605100397020291805e+09,3.000000000000000000e+03,
1.605100398077842474e+09,3.000000000000000000e+03,
1.605100399111720085e+09,3.000000000000000000e+03,
1.605100400153155804e+09,3.000000000000000000e+03,
1.605100401198908329e+09,3.000000000000000000e+03,
1.605100402219892740e+09,3.000000000000000000e+03,
1.605100403250369072e+09,3.000000000000000000e+03,
1.605100404299243450e+09,3.000000000000000000e+03,
1.605100405337247133e+09,3.000000000000000000e+03,
1.605100406373221636e+09,3.000000000000000000e+03,
1.605100407419833660e+09,3.000000000000000000e+03,
1.605100408466817379e+09,3.000000000000000000e+03,
1.605100409514904976e+09,3.000000000000000000e+03,
1.605100410564765453e+09,3.000000000000000000e+03,
1.605100411619448662e+09,3.000000000000000000e+03,
1.605100412656210423e+09,3.000000000000000000e+03,
1.605100413702193975e+09,3.000000000000000000e+03,
1.605100414738189459e+09,3.000000000000000000e+03,
1.605100415785596609e+09,3.000000000000000000e+03,
1.605100416828426838e+09,3.000000000000000000e+03,
1.605100417878756046e+09,3.000000000000000000e+03,
1.605100418903027296e+09,3.000000000000000000e+03,
1.605100419934465170e+09,3.000000000000000000e+03,
1.605100420977864027e+09,3.000000000000000000e+03,
1.605100422023175955e+09,3.000000000000000000e+03,
1.605100423073904037e+09,3.000000000000000000e+03,
1.605100424123336554e+09,3.000000000000000000e+03,
1.605100425156085491e+09,3.000000000000000000e+03,
1.605100426198736668e+09,3.000000000000000000e+03,
1.605100427246351004e+09,3.000000000000000000e+03,
1.605100428294321299e+09,3.000000000000000000e+03,
1.605100429341220617e+09,3.000000000000000000e+03,
1.605100430384910822e+09,3.000000000000000000e+03,
1.605100431418741703e+09,3.000000000000000000e+03,
1.605100432443086386e+09,3.000000000000000000e+03,
1.605100433477391720e+09,3.000000000000000000e+03,
1.605100434527289629e+09,3.000000000000000000e+03,
1.605100435563906670e+09,3.000000000000000000e+03,
1.605100436610726833e+09,3.000000000000000000e+03,
1.605100437652970076e+09,3.000000000000000000e+03,
1.605100438697079182e+09,3.000000000000000000e+03,
1.605100439736047506e+09,3.000000000000000000e+03,
1.605100440783353090e+09,3.000000000000000000e+03,
1.605100441819748878e+09,3.000000000000000000e+03,
1.605100442857069254e+09,3.000000000000000000e+03,
1.605100443901650429e+09,3.000000000000000000e+03,
1.605100444947050810e+09,3.000000000000000000e+03,
1.605100445992766619e+09,3.000000000000000000e+03,
1.605100447031355381e+09,3.000000000000000000e+03,
1.605100448080749750e+09,3.000000000000000000e+03,
1.605100449133254051e+09,3.000000000000000000e+03,
1.605100450183095455e+09,3.000000000000000000e+03,
1.605100451232237577e+09,3.000000000000000000e+03,
1.605100452274998665e+09,3.000000000000000000e+03,
1.605100453324595451e+09,3.000000000000000000e+03,
1.605100454363985062e+09,3.000000000000000000e+03,
1.605100455409248590e+09,3.000000000000000000e+03,
1.605100456451475859e+09,3.000000000000000000e+03,
1.605100457487138748e+09,3.000000000000000000e+03,
1.605100458536363125e+09,3.000000000000000000e+03,
1.605100459577559710e+09,3.000000000000000000e+03,
1.605100460607942104e+09,3.000000000000000000e+03,
1.605100461653185606e+09,3.000000000000000000e+03,
1.605100462682331085e+09,3.000000000000000000e+03,
1.605100463709822655e+09,3.000000000000000000e+03,
1.605100464742725134e+09,3.000000000000000000e+03,
1.605100465785992384e+09,3.000000000000000000e+03,
1.605100466833018064e+09,3.000000000000000000e+03,
1.605100467885230541e+09,3.000000000000000000e+03,
1.605100468933298349e+09,3.000000000000000000e+03,
1.605100469983690739e+09,3.000000000000000000e+03,
1.605100471031916857e+09,3.000000000000000000e+03,
1.605100472081999779e+09,3.000000000000000000e+03,
1.605100473133689642e+09,3.000000000000000000e+03,
1.605100474184517860e+09,3.000000000000000000e+03,
1.605100475235151052e+09,3.000000000000000000e+03,
1.605100476280179977e+09,3.000000000000000000e+03,
1.605100477324991465e+09,3.000000000000000000e+03,
1.605100478366580725e+09,3.000000000000000000e+03,
1.605100479416056633e+09,3.000000000000000000e+03,
1.605100480459779978e+09,3.000000000000000000e+03,
1.605100481496999979e+09,3.000000000000000000e+03,
1.605100482539042711e+09,3.000000000000000000e+03,
1.605100483579304218e+09,3.000000000000000000e+03,
1.605100484633783340e+09,3.000000000000000000e+03,
1.605100485676017523e+09,3.000000000000000000e+03,
1.605100486724840641e+09,3.000000000000000000e+03,
1.605100487765389681e+09,3.000000000000000000e+03,
1.605100488789724112e+09,3.000000000000000000e+03,
1.605100489823443413e+09,3.000000000000000000e+03,
1.605100490870214224e+09,3.000000000000000000e+03,
1.605100491902915955e+09,3.000000000000000000e+03,
1.605100492932817221e+09,3.000000000000000000e+03,
1.605100493980436325e+09,3.000000000000000000e+03,
1.605100495029064417e+09,3.000000000000000000e+03,
1.605100496075908899e+09,3.000000000000000000e+03,
1.605100497132224083e+09,3.000000000000000000e+03,
1.605100498183691502e+09,3.000000000000000000e+03,
1.605100499237107992e+09,3.000000000000000000e+03,
1.605100500283308983e+09,3.000000000000000000e+03,
1.605100501329356909e+09,3.000000000000000000e+03,
1.605100502380777359e+09,3.000000000000000000e+03,
1.605100503428536177e+09,3.000000000000000000e+03,
1.605100504466595173e+09,3.000000000000000000e+03,
1.605100505504521370e+09,3.000000000000000000e+03,
1.605100506542928696e+09,3.000000000000000000e+03,
1.605100507582892656e+09,3.000000000000000000e+03,
1.605100508627587795e+09,3.000000000000000000e+03,
1.605100509664780617e+09,3.000000000000000000e+03,
1.605100510708179712e+09,3.000000000000000000e+03,
1.605100511750473976e+09,3.000000000000000000e+03,
1.605100512790917873e+09,3.000000000000000000e+03,
1.605100513836318731e+09,3.000000000000000000e+03,
1.605100514883246899e+09,3.000000000000000000e+03,
1.605100515919797182e+09,3.000000000000000000e+03,
1.605100516964030266e+09,3.000000000000000000e+03,
1.605100518012491226e+09,3.000000000000000000e+03,
1.605100519057876110e+09,3.000000000000000000e+03,
1.605100520105445147e+09,3.000000000000000000e+03,
1.605100521156062365e+09,3.000000000000000000e+03,
1.605100522201669693e+09,3.000000000000000000e+03,
1.605100523245769262e+09,3.000000000000000000e+03,
1.605100524290220261e+09,3.000000000000000000e+03,
1.605100525339355946e+09,3.000000000000000000e+03,
1.605100526384128571e+09,3.000000000000000000e+03,
1.605100527414682388e+09,3.000000000000000000e+03,
1.605100528441805601e+09,3.000000000000000000e+03,
1.605100529479351282e+09,3.000000000000000000e+03,
1.605100530517189026e+09,3.000000000000000000e+03,
1.605100531552910089e+09,3.000000000000000000e+03,
1.605100532599538088e+09,3.000000000000000000e+03,
1.605100533643399715e+09,3.000000000000000000e+03,
1.605100534683329582e+09,3.000000000000000000e+03,
1.605100535726893425e+09,3.000000000000000000e+03,
1.605100536749919415e+09,3.000000000000000000e+03,
1.605100537786854744e+09,3.000000000000000000e+03,
1.605100538838723660e+09,3.000000000000000000e+03,
1.605100539895684004e+09,3.000000000000000000e+03,
1.605100540936454058e+09,3.000000000000000000e+03,
1.605100541992439747e+09,3.000000000000000000e+03,
1.605100543045527697e+09,3.000000000000000000e+03,
1.605100544090965748e+09,3.000000000000000000e+03,
1.605100545143656969e+09,3.000000000000000000e+03,
1.605100546195832491e+09,3.000000000000000000e+03,
1.605100547243346214e+09,3.000000000000000000e+03,
1.605100548289886951e+09,3.000000000000000000e+03,
1.605100549333662271e+09,3.000000000000000000e+03,
1.605100550358358860e+09,3.000000000000000000e+03,
1.605100551392238617e+09,3.000000000000000000e+03,
1.605100552435893059e+09,3.000000000000000000e+03,
1.605100553478428364e+09,3.000000000000000000e+03,
1.605100554512114286e+09,3.000000000000000000e+03,
1.605100555545980692e+09,3.000000000000000000e+03,
1.605100556594075203e+09,3.000000000000000000e+03,
1.605100557635915279e+09,3.000000000000000000e+03,
1.605100558674295902e+09,3.000000000000000000e+03,
1.605100559712793589e+09,3.000000000000000000e+03,
1.605100560732196808e+09,3.000000000000000000e+03,
1.605100561767561913e+09,3.000000000000000000e+03,
1.605100562810909033e+09,3.000000000000000000e+03,
1.605100563861119747e+09,3.000000000000000000e+03,
1.605100564904973984e+09,3.000000000000000000e+03,
1.605100565949611664e+09,3.000000000000000000e+03,
1.605100566988843441e+09,3.000000000000000000e+03,
1.605100568036353588e+09,3.000000000000000000e+03,
1.605100569083105564e+09,3.000000000000000000e+03,
